parent_id,parent_kode_dagri,kode_bps,nama_bps,kode_dagri,nama_dagri,kode_pos
3511,35.11,3511040,"PUJER",35.11.05,"PUJER","68271"
3511,35.11,3511050,"TLOGOSARI",35.11.03,"TLOGOSARI","68272"
3511,35.11,3511060,"SUKOSARI",35.11.04,"SUKOSARI","68287"
3511,35.11,3511061,"SUMBER WRINGIN",35.11.18,"SUMBERWRINGIN","68273"
3511,35.11,3511070,"TAPEN",35.11.10,"TAPEN","68283"
3511,35.11,3511080,"WONOSARI",35.11.09,"WONOSARI","68282"
3511,35.11,3511090,"TENGGARANG",35.11.08,"TENGGARANG","68281"
3511,35.11,3511100,"BONDOWOSO",35.11.11,"BONDOWOSO","68211;68212;68213;68214;68215;68216;68217;68218;68219"
3511,35.11,3511110,"CURAH DAMI",35.11.07,"CURAHDAMI","68251;68253"
3511,35.11,3511111,"BINAKAL",35.11.20,"BINAKAL","68254;68253"
3511,35.11,3511120,"PAKEM",35.11.17,"PAKEM","68254;68251;68253"
3511,35.11,3511130,"WRINGIN",35.11.12,"WRINGIN","68252"
3511,35.11,3511140,"TEGALAMPEL",35.11.13,"TEGALAMPEL","68291"
3511,35.11,3511141,"TAMAN KROCOK",35.11.21,"TAMAN KROCOK","68292"
3511,35.11,3511150,"KLABANG",35.11.14,"KLABANG","68284"
3511,35.11,3511151,"IJEN",35.11.19,"SEMPOL",
3511,35.11,3511152,"BOTOLINGGO",35.11.22,"BOTOLINGGO","68289"
3511,35.11,3511160,"PRAJEKAN",35.11.16,"PRAJEKAN","68285;68288"
3511,35.11,3511170,"CERMEE",35.11.15,"CERMEE","68286;68282"
3512,35.12,3512010,"SUMBERMALANG",35.12.15,"SUMBERMALANG","68355"
3512,35.12,3512020,"JATIBANTENG",35.12.01,"JATIBANTENG","68358;68357;68353;68351"
3512,35.12,3512030,"BANYUGLUGUR",35.12.16,"BANYUGLUGUR","68359"
3512,35.12,3512040,"BESUKI",35.12.02,"BESUKI","68356"
3512,35.12,3512050,"SUBOH",35.12.03,"SUBOH","68354"
3512,35.12,3512060,"MLANDINGAN",35.12.04,"MLANDINGAN","68357;68353"
3512,35.12,3512070,"BUNGATAN",35.12.17,"BUNGATAN","68358;68357"
3512,35.12,3512080,"KENDIT",35.12.05,"KENDIT","68352"
3512,35.12,3512090,"PANARUKAN",35.12.06,"PANARUKAN","68357;68351"
3512,35.12,3512100,"SITUBONDO",35.12.07,"SITUBONDO","68311;68312;68314;68315;68316"
3512,35.12,3512110,"MANGARAN",35.12.09,"MANGARAN","68363"
3512,35.12,3512120,"PANJI",35.12.08,"PANJI","68321;68322;68324"
3512,35.12,3512130,"KAPONGAN",35.12.10,"KAPONGAN","68362"
3512,35.12,3512140,"ARJASA",35.12.11,"ARJASA","68371"
3512,35.12,3512150,"JANGKAR",35.12.12,"JANGKAR","68372"
3512,35.12,3512160,"ASEMBAGUS",35.12.13,"ASEMBAGUS","68373"
3512,35.12,3512170,"BANYUPUTIH",35.12.14,"BANYUPUTIH","68374"
3513,35.13,3513010,"SUKAPURA",35.13.01,"SUKAPURA","67254"
3513,35.13,3513020,"SUMBER",35.13.02,"SUMBER","67263"
3513,35.13,3513030,"KURIPAN",35.13.03,"KURIPAN","67262"
3513,35.13,3513040,"BANTARAN",35.13.04,"BANTARAN","67261"
3513,35.13,3513050,"LECES",35.13.05,"LECES","67273"
3513,35.13,3513060,"TEGALSIWALAN",35.13.20,"TEGALSIWALAN","67274"
3513,35.13,3513070,"BANYUANYAR",35.13.06,"BANYUANYAR","67275;67276"
3513,35.13,3513080,"TIRIS",35.13.07,"TIRIS","67287"
3513,35.13,3513090,"KRUCIL",35.13.08,"KRUCIL","67288"
3513,35.13,3513100,"GADING",35.13.09,"GADING","67285"
3513,35.13,3513110,"PAKUNIRAN",35.13.10,"PAKUNIRAN","67292"
3513,35.13,3513120,"KOTAANYAR",35.13.11,"KOTAANYAR","67293"
3513,35.13,3513130,"PAITON",35.13.12,"PAITON","67291"
3513,35.13,3513140,"BESUK",35.13.13,"BESUK","67283;67282"
3513,35.13,3513150,"KRAKSAAN",35.13.14,"KRAKSAAN","67282"
3513,35.13,3513160,"KREJENGAN",35.13.15,"KREJENGAN","67284"
3513,35.13,3513170,"PAJARAKAN",35.13.16,"PAJARAKAN","67281"
3513,35.13,3513180,"MARON",35.13.17,"MARON","67276"
3513,35.13,3513190,"GENDING",35.13.18,"GENDING","67272"
3513,35.13,3513200,"DRINGU",35.13.19,"DRINGU","67271"
3513,35.13,3513210,"WONOMERTO",35.13.22,"WONOMERTO","67253"
3513,35.13,3513220,"LUMBANG",35.13.24,"LUMBANG","67255"
3513,35.13,3513230,"TONGAS",35.13.23,"TONGAS","67252"
3513,35.13,3513240,"SUMBERASIH",35.13.21,"SUMBERASIH","67251"
3514,35.14,3514010,"PURWODADI",35.14.01,"PURWODADI","67163"
3514,35.14,3514020,"TUTUR",35.14.02,"TUTUR","67165"
3514,35.14,3514030,"PUSPO",35.14.03,"PUSPO","67176"
3514,35.14,3514040,"TOSARI",35.14.24,"TOSARI","67177"
3514,35.14,3514050,"LUMBANG",35.14.04,"LUMBANG","67183"
3514,35.14,3514060,"PASREPAN",35.14.05,"PASREPAN","67175"
3514,35.14,3514070,"KEJAYAN",35.14.06,"KEJAYAN","67172"
3514,35.14,3514080,"WONOREJO",35.14.07,"WONOREJO","67174;67173"
3514,35.14,3514090,"PURWOSARI",35.14.08,"PURWOSARI","67162"
3514,35.14,3514100,"PRIGEN",35.14.10,"PRIGEN","67157"
3514,35.14,3514110,"SUKOREJO",35.14.09,"SUKOREJO","67161"
3514,35.14,3514120,"PANDAAN",35.14.11,"PANDAAN","67156"
3514,35.14,3514130,"GEMPOL",35.14.12,"GEMPOL","67155"
3514,35.14,3514140,"BEJI",35.14.13,"BEJI","67154"
3514,35.14,3514150,"BANGIL",35.14.14,"BANGIL","67153;67151"
3514,35.14,3514160,"REMBANG",35.14.15,"REMBANG","67152"
3514,35.14,3514170,"KRATON",35.14.16,"KRATON","67153;67151"
3514,35.14,3514180,"POHJENTREK",35.14.17,"POHJENTREK","67171"
3514,35.14,3514190,"GONDANG WETAN",35.14.18,"GONDANGWETAN","67174;67173"
3514,35.14,3514200,"REJOSO",35.14.23,"REJOSO","67181"
3514,35.14,3514210,"WINONGAN",35.14.19,"WINONGAN","67182"
3514,35.14,3514220,"GRATI",35.14.20,"GRATI","67184"
3514,35.14,3514230,"LEKOK",35.14.22,"LEKOK","67186"
3514,35.14,3514240,"NGULING",35.14.21,"NGULING","67185"
3515,35.15,3515010,"TARIK",35.15.01,"TARIK","61265"
3515,35.15,3515020,"PRAMBON",35.15.02,"PRAMBON","61262;61264"
3515,35.15,3515030,"KREMBUNG",35.15.03,"KREMBUNG","61275"
3515,35.15,3515040,"PORONG",35.15.04,"PORONG","61274"
3515,35.15,3515050,"JABON",35.15.05,"JABON","61276"
3515,35.15,3515060,"TANGGULANGIN",35.15.06,"TANGGULANGIN","61272"
3515,35.15,3515070,"CANDI",35.15.07,"CANDI","61271"
3515,35.15,3515080,"TULANGAN",35.15.09,"TULANGAN","61273"
3515,35.15,3515090,"WONOAYU",35.15.10,"WONOAYU","61261"
3515,35.15,3515100,"SUKODONO",35.15.14,"SUKODONO","61258"
3515,35.15,3515110,"SIDOARJO",35.15.08,"SIDOARJO","61211;61212;61213;61214;61215;61216;61217;61218;61219"
3515,35.15,3515120,"BUDURAN",35.15.15,"BUDURAN","61252"
3515,35.15,3515130,"SEDATI",35.15.17,"SEDATI","61253"
3515,35.15,3515140,"WARU",35.15.18,"WARU","61256"
3515,35.15,3515150,"GEDANGAN",35.15.16,"GEDANGAN","61254"
3515,35.15,3515160,"TAMAN",35.15.13,"TAMAN","61257"
3515,35.15,3515170,"KRIAN",35.15.11,"KRIAN","61262;61264"
3515,35.15,3515180,"BALONG BENDO",35.15.12,"BALONGBENDO","61263"
3516,35.16,3516010,"JATIREJO",35.16.01,"JATIREJO","61373"
3516,35.16,3516020,"GONDANG",35.16.02,"GONDANG","61372"
3516,35.16,3516030,"PACET",35.16.03,"PACET","61374"
3516,35.16,3516040,"TRAWAS",35.16.04,"TRAWAS","61375"
3516,35.16,3516050,"NGORO",35.16.05,"NGORO","61385"
3516,35.16,3516060,"PUNGGING",35.16.06,"PUNGGING","61384"
3516,35.16,3516070,"KUTOREJO",35.16.07,"KUTOREJO","61383"
3516,35.16,3516080,"MOJOSARI",35.16.08,"MOJOSARI","61382"
3516,35.16,3516090,"BANGSAL",35.16.10,"BANGSAL","61381"
3516,35.16,3516091,"MOJOANYAR",35.16.18,"MOJOANYAR","61364;61363"
3516,35.16,3516100,"DLANGGU",35.16.09,"DLANGGU","61371"
3516,35.16,3516110,"PURI",35.16.11,"PURI","61364;61363"
3516,35.16,3516120,"TROWULAN",35.16.12,"TROWULAN","61362"
3516,35.16,3516130,"SOOKO",35.16.13,"SOOKO","61361"
3516,35.16,3516140,"GEDEK",35.16.14,"GEDEG","61351"
3516,35.16,3516150,"KEMLAGI",35.16.15,"KEMLAGI","61352;61353"
3516,35.16,3516160,"JETIS",35.16.16,"JETIS","61352;61353"
3516,35.16,3516170,"DAWAR BLANDONG",35.16.17,"DAWARBLANDONG","61354"
3517,35.17,3517010,"BANDAR KEDUNG MULYO",35.17.18,"BANDARKEDUNGMULYO","61462"
3517,35.17,3517020,"PERAK",35.17.01,"PERAK","61461"
3517,35.17,3517030,"GUDO",35.17.02,"GUDO","61463"
3517,35.17,3517040,"DIWEK",35.17.08,"DIWEK","61471"
3517,35.17,3517050,"NGORO",35.17.03,"NGORO","61473"
3517,35.17,3517060,"MOJOWARNO",35.17.07,"MOJOWARNO","61475"
3517,35.17,3517070,"BARENG",35.17.04,"BARENG","61474"
3517,35.17,3517080,"WONOSALAM",35.17.05,"WONOSALAM","61476"
3517,35.17,3517090,"MOJOAGUNG",35.17.06,"MOJOAGUNG","61485;61482"
3517,35.17,3517100,"SUMOBITO",35.17.11,"SUMOBITO","61483"
3517,35.17,3517110,"JOGO ROTO",35.17.19,"JOGOROTO","61485;61482"
3517,35.17,3517120,"PETERONGAN",35.17.10,"PETERONGAN","61481"
3517,35.17,3517130,"JOMBANG",35.17.09,"JOMBANG","61411;61412;61413;61414;61415;61416;61417;61418;61419"
3517,35.17,3517140,"MEGALUH",35.17.20,"MEGALUH","61457"
3517,35.17,3517150,"TEMBELANG",35.17.13,"TEMBELANG","61452"
3517,35.17,3517160,"KESAMBEN",35.17.12,"KESAMBEN","61484"
3517,35.17,3517170,"KUDU",35.17.17,"KUDU","61454"
3517,35.17,3517171,"NGUSIKAN",35.17.21,"NGUSIKAN","61458"
3517,35.17,3517180,"PLOSO",35.17.14,"PLOSO","61453"
3517,35.17,3517190,"KABUH",35.17.16,"KABUH","61455"
3517,35.17,3517200,"PLANDAAN",35.17.15,"PLANDAAN","61456"
3518,35.18,3518010,"SAWAHAN",35.18.01,"SAWAHAN","64475"
3518,35.18,3518020,"NGETOS",35.18.02,"NGETOS","64474"
3518,35.18,3518030,"BERBEK",35.18.03,"BERBEK","64473"
3518,35.18,3518040,"LOCERET",35.18.04,"LOCERET","64471"
3518,35.18,3518050,"PACE",35.18.05,"PACE","64472"
3518,35.18,3518060,"TANJUNGANOM",35.18.11,"TANJUNGANOM","64483"
3518,35.18,3518070,"PRAMBON",35.18.06,"PRAMBON","64484"
3518,35.18,3518080,"NGRONGGOT",35.18.07,"NGRONGGOT","64496;64495"
3518,35.18,3518090,"KERTOSONO",35.18.08,"KERTOSONO","64496;64495"
3518,35.18,3518100,"PATIANROWO",35.18.09,"PATIANROWO","64493;64491"
3518,35.18,3518110,"BARON",35.18.10,"BARON","64494"
3518,35.18,3518120,"GONDANG",35.18.17,"GONDANG","64451"
3518,35.18,3518130,"SUKOMORO",35.18.12,"SUKOMORO","64481"
3518,35.18,3518140,"NGANJUK",35.18.13,"NGANJUK","64411;64412;64413;64414;64415;64416;64417;64418;64419"
3518,35.18,3518150,"BAGOR",35.18.14,"BAGOR","64461"
3518,35.18,3518160,"WILANGAN",35.18.15,"WILANGAN","64462"
3518,35.18,3518170,"REJOSO",35.18.16,"REJOSO","64453"
3518,35.18,3518180,"NGLUYU",35.18.18,"NGLUYU","64452"
3518,35.18,3518190,"LENGKONG",35.18.19,"LENGKONG","64493;64491"
3518,35.18,3518200,"JATIKALEN",35.18.20,"JATIKALEN","64492"
3519,35.19,3519010,"KEBONSARI",35.19.01,"KEBONSARI","63173"
3519,35.19,3519020,"GEGER",35.19.03,"GEGER","63171"
3519,35.19,3519030,"DOLOPO",35.19.02,"DOLOPO","63174"
3519,35.19,3519040,"DAGANGAN",35.19.04,"DAGANGAN","63172"
3519,35.19,3519050,"WUNGU",35.19.07,"WUNGU","63181"
3519,35.19,3519060,"KARE",35.19.05,"KARE","63182"
3519,35.19,3519070,"GEMARANG",35.19.06,"GEMARANG","63156"
3519,35.19,3519080,"SARADAN",35.19.12,"SARADAN","63155"
3519,35.19,3519090,"PILANGKENCENG",35.19.13,"PILANGKENCENG","63152;63154"
3519,35.19,3519100,"MEJAYAN",35.19.11,"MEJAYAN","63152;63153"
3519,35.19,3519110,"WONOASRI",35.19.15,"WONOASRI","63157"
3519,35.19,3519120,"BALEREJO",35.19.10,"BALEREJO","63152;63153;63154"
3519,35.19,3519130,"MADIUN",35.19.08,"MADIUN","63151"
3519,35.19,3519140,"SAWAHAN",35.19.14,"SAWAHAN","63162"
3519,35.19,3519150,"JIWAN",35.19.09,"JIWAN","63161"
3520,35.20,3520010,"PONCOL",35.20.01,"PONCOL","63362"
3520,35.20,3520020,"PARANG",35.20.02,"PARANG","63371"
3520,35.20,3520030,"LEMBEYAN",35.20.03,"LEMBEYAN","63372"
3520,35.20,3520040,"TAKERAN",35.20.04,"TAKERAN","63383"
3520,35.20,3520041,"NGUNTORONADI",35.20.17,"NGUNTORONADI","63381"
3520,35.20,3520050,"KAWEDANAN",35.20.05,"KAWEDANAN","63382"
3520,35.20,3520060,"MAGETAN",35.20.06,"MAGETAN","63311;63312;63313;63314;63315;63316;63317;63318;63319"
3520,35.20,3520061,"NGARIBOYO",35.20.16,"NGARIBOYO","63351;63352"
3520,35.20,3520070,"PLAOSAN",35.20.07,"PLAOSAN","63361"
3520,35.20,3520071,"SIDOREJO",35.20.18,"SIDOREJO","63363"
3520,35.20,3520080,"PANEKAN",35.20.08,"PANEKAN","63351;63352"
3520,35.20,3520090,"SUKOMORO",35.20.09,"SUKOMORO","63391"
3520,35.20,3520100,"BENDO",35.20.10,"BENDO","63384"
3520,35.20,3520110,"MAOSPATI",35.20.11,"MAOSPATI","63392"
3520,35.20,3520120,"KARANGREJO",35.20.13,"KARANGREJO","63395"
3520,35.20,3520121,"KARAS",35.20.14,"KARAS","63396"
3520,35.20,3520130,"BARAT",35.20.12,"BARAT","63393"
3520,35.20,3520131,"KARTOHARJO",35.20.15,"KARTOHARJO","63394"
3521,35.21,3521010,"SINE",35.21.01,"SINE","63264"
3521,35.21,3521020,"NGRAMBE",35.21.02,"NGRAMBE","63263"
3521,35.21,3521030,"JOGOROGO",35.21.03,"JOGOROGO","63262"
3521,35.21,3521040,"KENDAL",35.21.04,"KENDAL","63261"
3521,35.21,3521050,"GENENG",35.21.05,"GENENG","63271"
3521,35.21,3521051,"GERIH",35.21.18,"GERIH","63272"
3521,35.21,3521060,"KWADUNGAN",35.21.06,"KWADUNGAN","63283"
3521,35.21,3521070,"PANGKUR",35.21.14,"PANGKUR","63282"
3521,35.21,3521080,"KARANGJATI",35.21.07,"KARANGJATI","63284"
3521,35.21,3521090,"BRINGIN",35.21.15,"BRINGIN","63285"
3521,35.21,3521100,"PADAS",35.21.08,"PADAS","63281"
3521,35.21,3521101,"KASREMAN",35.21.19,"KASREMAN","63286"
3521,35.21,3521110,"NGAWI",35.21.09,"NGAWI","63211;63212;63213;63214;63215;63216;63217;63218;63219"
3521,35.21,3521120,"PARON",35.21.10,"PARON","63253"
3521,35.21,3521130,"KEDUNGGALAR",35.21.11,"KEDUNGGALAR","63254"
3521,35.21,3521140,"PITU",35.21.16,"PITU","63252"
3521,35.21,3521150,"WIDODAREN",35.21.12,"WIDODAREN","63256"
3521,35.21,3521160,"MANTINGAN",35.21.13,"MANTINGAN","63257"
3521,35.21,3521170,"KARANGANYAR",35.21.17,"KARANGANYAR","63258"
3522,35.22,3522010,"MARGOMULYO",35.22.22,"MARGOMULYO","62168"
3522,35.22,3522020,"NGRAHO",35.22.01,"NGRAHO","62165"
3522,35.22,3522030,"TAMBAKREJO",35.22.02,"TAMBAKREJO","62166"
3522,35.22,3522040,"NGAMBON",35.22.03,"NGAMBON","62167"
3522,35.22,3522041,"SEKAR",35.22.27,"SEKAR","62174"
3522,35.22,3522050,"BUBULAN",35.22.05,"BUBULAN","62172"
3522,35.22,3522051,"GONDANG",35.22.26,"GONDANG","62173"
3522,35.22,3522060,"TEMAYANG",35.22.21,"TEMAYANG","62184"
3522,35.22,3522070,"SUGIHWARAS",35.22.07,"SUGIHWARAS","62182;62183"
3522,35.22,3522080,"KEDUNGADEM",35.22.08,"KEDUNGADEM","62192;62195;62194;62191"
3522,35.22,3522090,"KEPOH BARU",35.22.09,"KEPOHBARU","62193;62195;62194"
3522,35.22,3522100,"BAURENO",35.22.10,"BAURENO","62192;62195;62191"
3522,35.22,3522110,"KANOR",35.22.11,"KANOR","62193;62194"
3522,35.22,3522120,"SUMBERREJO",35.22.12,"SUMBERREJO","62192;62191"
3522,35.22,3522130,"BALEN",35.22.13,"BALEN","62182;62183"
3522,35.22,3522140,"SUKOSEWU",35.22.24,"SUKOSEWU","62185"
3522,35.22,3522150,"KAPAS",35.22.14,"KAPAS","62181"
3522,35.22,3522160,"BOJONEGORO",35.22.15,"BOJONEGORO","62111;62112;62113;62114;62115;62116;62118;62119"
3522,35.22,3522170,"TRUCUK",35.22.23,"TRUCUK","62155"
3522,35.22,3522180,"DANDER",35.22.06,"DANDER","62171"
3522,35.22,3522190,"NGASEM",35.22.04,"NGASEM","62154"
3522,35.22,3522191,"GAYAM",35.22.28,"GAYAM","62156"
3522,35.22,3522200,"KALITIDU",35.22.16,"KALITIDU","62152"
3522,35.22,3522210,"MALO",35.22.17,"MALO","62153"
3522,35.22,3522220,"PURWOSARI",35.22.18,"PURWOSARI","62161"
3522,35.22,3522230,"PADANGAN",35.22.19,"PADANGAN","62162"
3522,35.22,3522240,"KASIMAN",35.22.20,"KASIMAN","62164"
3522,35.22,3522241,"KEDEWAN",35.22.25,"KEDEWAN","62163"
3523,35.23,3523010,"KENDURUAN",35.23.01,"KENDURUAN","62363"
3523,35.23,3523020,"BANGILAN",35.23.03,"BANGILAN","62364;62366"
3523,35.23,3523030,"SENORI",35.23.05,"SENORI","62365"
3523,35.23,3523040,"SINGGAHAN",35.23.07,"SINGGAHAN","62361"
3523,35.23,3523050,"MONTONG",35.23.10,"MONTONG","62357"
3523,35.23,3523060,"PARENGAN",35.23.09,"PARENGAN","62364;62366"
3523,35.23,3523070,"SOKO",35.23.11,"SOKO","62372"
3523,35.23,3523080,"RENGEL",35.23.14,"RENGEL","62371"
3523,35.23,3523081,"GRABAGAN",35.23.20,"GRABAGAN","62373"
3523,35.23,3523090,"PLUMPANG",35.23.17,"PLUMPANG","62382"
3523,35.23,3523100,"WIDANG",35.23.19,"WIDANG","62383"
3523,35.23,3523110,"PALANG",35.23.18,"PALANG","62391"
3523,35.23,3523120,"SEMANDING",35.23.15,"SEMANDING","62381"
3523,35.23,3523130,"TUBAN",35.23.16,"TUBAN","62311;62312;62313;62314;62315;62316;62317;62318;62319"
3523,35.23,3523140,"JENU",35.23.12,"JENU","62352"
3523,35.23,3523150,"MERAKURAK",35.23.13,"MERAKURAK","62354;62355"
3523,35.23,3523160,"KEREK",35.23.08,"KEREK","62356"
3523,35.23,3523170,"TAMBAKBOYO",35.23.06,"TAMBAKBOYO","62353"
3523,35.23,3523180,"JATIROGO",35.23.02,"JATIROGO","62362"
3523,35.23,3523190,"BANCAR",35.23.04,"BANCAR","62354;62355"
3524,35.24,3524010,"SUKORAME",35.24.01,"SUKORAME","62275;62276"
3524,35.24,3524020,"BLULUK",35.24.02,"BLULUK","62274"
3524,35.24,3524030,"NGIMBANG",35.24.04,"NGIMBANG","62273"
3524,35.24,3524040,"SAMBENG",35.24.11,"SAMBENG","62284"
3524,35.24,3524050,"MANTUP",35.24.16,"MANTUP","62283"
3524,35.24,3524060,"KEMBANGBAHU",35.24.19,"KEMBANGBAHU","62282"
3524,35.24,3524070,"SUGIO",35.24.12,"SUGIO","62255;62256"
3524,35.24,3524080,"KEDUNGPRING",35.24.06,"KEDUNGPRING","62272"
3524,35.24,3524090,"MODO",35.24.03,"MODO","62275;62276"
3524,35.24,3524100,"BABAT",35.24.05,"BABAT","62271"
3524,35.24,3524110,"PUCUK",35.24.13,"PUCUK","62257"
3524,35.24,3524120,"SUKODADI",35.24.17,"SUKODADI","62253"
3524,35.24,3524130,"LAMONGAN",35.24.22,"LAMONGAN","62211;62212;62213;62214;62215;62216;62217;62218;62219"
3524,35.24,3524140,"TIKUNG",35.24.23,"TIKUNG","62281"
3524,35.24,3524141,"SARIREJO",35.24.27,"SARIREJO","62285"
3524,35.24,3524150,"DEKET",35.24.25,"DEKET","62291"
3524,35.24,3524160,"GLAGAH",35.24.26,"GLAGAH","62292"
3524,35.24,3524170,"KARANGBINANGUN",35.24.24,"KARANGBINANGUN","62293"
3524,35.24,3524180,"TURI",35.24.21,"TURI","62252"
3524,35.24,3524190,"KALITENGAH",35.24.20,"KALITENGAH","62255;62256"
3524,35.24,3524200,"KARANG GENENG",35.24.18,"KARANGGENENG","62254"
3524,35.24,3524210,"SEKARAN",35.24.09,"SEKARAN","62261"
3524,35.24,3524220,"MADURAN",35.24.10,"MADURAN","62266"
3524,35.24,3524230,"LAREN",35.24.08,"LAREN","62262"
3524,35.24,3524240,"SOLOKURO",35.24.15,"SOLOKURO","62265"
3524,35.24,3524250,"PACIRAN",35.24.14,"PACIRAN","62264"
3524,35.24,3524260,"BRONDONG",35.24.07,"BRONDONG","62263"
3525,35.25,3525010,"WRINGINANOM",35.25.06,"WRINGINANOM","61176"
3525,35.25,3525020,"DRIYOREJO",35.25.15,"DRIYOREJO","61177"
3525,35.25,3525030,"KEDAMEAN",35.25.08,"KEDAMEAN","61175"
3525,35.25,3525040,"MENGANTI",35.25.13,"MENGANTI","61174"
3525,35.25,3525050,"CERME",35.25.11,"CERME","61171;61176"
3525,35.25,3525060,"BENJENG",35.25.04,"BENJENG","61172"
3525,35.25,3525070,"BALONGPANGGANG",35.25.02,"BALONGPANGGANG","61173"
3525,35.25,3525080,"DUDUKSAMPEYAN",35.25.05,"DUDUKSAMPEYAN","61162"
3525,35.25,3525090,"KEBOMAS",35.25.14,"KEBOMAS","61121;61122;61123;61124;61125"
3525,35.25,3525100,"GRESIK",35.25.16,"GRESIK","61111;61113;61114;61115;61116;61117;61119"
3525,35.25,3525110,"MANYAR",35.25.10,"MANYAR","61151;61154"
3525,35.25,3525120,"BUNGAH",35.25.12,"BUNGAH","61152;61156;61153"
3525,35.25,3525130,"SIDAYU",35.25.09,"SIDAYU","61152;61153"
3525,35.25,3525140,"DUKUN",35.25.01,"DUKUN","61155"
3525,35.25,3525150,"PANCENG",35.25.03,"PANCENG","61156"
3525,35.25,3525160,"UJUNGPANGKAH",35.25.07,"UJUNGPANGKAH","61154"
3525,35.25,3525170,"SANGKAPURA",35.25.17,"SANGKAPURA","61181"
3525,35.25,3525180,"TAMBAK",35.25.18,"TAMBAK","61182"
3526,35.26,3526010,"KAMAL",35.26.04,"KAMAL","69162"
3526,35.26,3526020,"LABANG",35.26.12,"LABANG","69163"
3526,35.26,3526030,"KWANYAR",35.26.11,"KWANYAR","69164"
3526,35.26,3526040,"MODUNG",35.26.16,"MODUNG","69164;69166"
3526,35.26,3526050,"BLEGA",35.26.15,"BLEGA","69174"
3526,35.26,3526060,"KONANG",35.26.17,"KONANG","69175"
3526,35.26,3526070,"GALIS",35.26.18,"GALIS","69173"
3526,35.26,3526080,"TANAH MERAH",35.26.13,"TANAH MERAH","69172"
3526,35.26,3526090,"TRAGAH",35.26.14,"TRAGAH","69165"
3526,35.26,3526100,"SOCAH",35.26.02,"SOCAH","69161"
3526,35.26,3526110,"BANGKALAN",35.26.01,"BANGKALAN","69112;69113;69114;69115;69116;69117;69118;69119"
3526,35.26,3526120,"BURNEH",35.26.03,"BURNEH","69171"
3526,35.26,3526130,"AROSBAYA",35.26.05,"AROSBAYA","69151"
3526,35.26,3526140,"GEGER",35.26.06,"GEGER","69152"
3526,35.26,3526150,"KOKOP",35.26.10,"KOKOP","69155"
3526,35.26,3526160,"TANJUNGBUMI",35.26.09,"TANJUNG BUMI","69156"
3526,35.26,3526170,"SEPULU",35.26.08,"SEPULU","69154"
3526,35.26,3526180,"KLAMPIS",35.26.07,"KLAMPIS","69153"
3527,35.27,3527010,"SRESEH",35.27.01,"SRESEH","69272;69273"
3527,35.27,3527020,"TORJUN",35.27.02,"TORJUN","69271"
3527,35.27,3527021,"PANGARENGAN",35.27.13,"PANGARENGAN","69274"
3527,35.27,3527030,"SAMPANG",35.27.03,"SAMPANG","69211;69212;69215;69216;69219"
3527,35.27,3527040,"CAMPLONG",35.27.04,"CAMPLONG","69281"
3527,35.27,3527050,"OMBEN",35.27.05,"OMBEN","69291"
3527,35.27,3527060,"KEDUNGDUNG",35.27.06,"KEDUNGDUNG","69252"
3527,35.27,3527070,"JRENGIK",35.27.07,"JRENGIK","69272;69273"
3527,35.27,3527080,"TAMBELANGAN",35.27.08,"TAMBELANGAN","69253"
3527,35.27,3527090,"BANYUATES",35.27.09,"BANYUATES","69263"
3527,35.27,3527100,"ROBATAL",35.27.10,"ROBATAL","69254"
3527,35.27,3527101,"KARANG PENANG",35.27.14,"KARANGPENANG","69255"
3527,35.27,3527110,"KETAPANG",35.27.12,"KETAPANG","69261"
3527,35.27,3527120,"SOKOBANAH",35.27.11,"SOKOBANAH","69262"
3528,35.28,3528010,"TLANAKAN",35.28.01,"TLANAKAN","69371"
3528,35.28,3528020,"PADEMAWU",35.28.02,"PADEMAWU","69381"
3528,35.28,3528030,"GALIS",35.28.03,"GALIS","69382"
3528,35.28,3528040,"LARANGAN",35.28.08,"LARANGAN","69384"
3528,35.28,3528050,"PAMEKASAN",35.28.04,"PAMEKASAN","69311;69312;69313;69314;69315;69316;69317;69318;69319"
3528,35.28,3528060,"PROPPO",35.28.05,"PROPPO","69363"
3528,35.28,3528070,"PALENGAAN",35.28.06,"PALENGAAN","69362"
3528,35.28,3528080,"PEGANTENAN",35.28.07,"PEGANTENAN","69361"
3528,35.28,3528090,"KADUR",35.28.12,"KADUR","69355"
3528,35.28,3528100,"PAKONG",35.28.09,"PAKONG","69352"
3528,35.28,3528110,"WARU",35.28.10,"WARU","69353"
3528,35.28,3528120,"BATU MARMAR",35.28.11,"BATUMARMAR","69354"
3528,35.28,3528130,"PASEAN",35.28.13,"PASEAN","69356"
3529,35.29,3529010,"PRAGAAN",35.29.11,"PRAGAAN","69465"
3529,35.29,3529020,"BLUTO",35.29.05,"BLUTO","69466"
3529,35.29,3529030,"SARONGGI",35.29.06,"SARONGGI","69467"
3529,35.29,3529040,"GILIGENTENG",35.29.08,"GILIGINTING","69482"
3529,35.29,3529050,"TALANGO",35.29.04,"TALANGO","69481"
3529,35.29,3529060,"KALIANGET",35.29.02,"KALIANGET","69471"
3529,35.29,3529070,"KOTA SUMENEP",35.29.01,"KOTA SUMENEP","69411;69412;69414;69415;69416;69417;69419;69485"
3529,35.29,3529071,"BATUAN",35.29.26,"BATUAN","69451"
3529,35.29,3529080,"LENTENG",35.29.07,"LENTENG","69461"
